season,week,game_type,team,gsis_id,player_name,position,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,severity_score,games_missed,created_at
2023,4,REG,NYJ,00-0037155,Tony Adams,S,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,NYJ,00-0032432,Wes Schweitzer,G,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0037132,Britain Covey,WR,,,,Hamstring,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0033547,Zach Cunningham,LB,,,,Ribs,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0037002,Landon Dickerson,G,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0038112,Cam Jurgens,G,,,,Groin,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0034414,Boston Scott,RB,,,,Concussion,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0029653,Fletcher Cox,DT,,,,Knee,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0036912,DeVonta Smith,WR,,,,Illness,,Limited Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0039002,Sydney Brown,S,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0036271,Quez Watkins,WR,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,PHI,00-0033898,Justin Evans,S,Neck,,Questionable,Neck,,Full Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0027943,Patrick Peterson,CB,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0032954,Isaac Seumalo,G,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0037304,Connor Heyward,TE,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0032399,Miles Killebrew,S,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0033905,Larry Ogunjobi,DT,,,,Foot,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0034768,Chukwuma Okorafor,T,,,,Elbow,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0035645,Gunner Olszewski,WR,,,,Concussion,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0031428,Allen Robinson,WR,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0038558,Darnell Washington,TE,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0034347,James Daniels,G,Groin,,Out,Groin,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,PIT,00-0036847,Pressley Harvin,P,right Hamstring,,Out,right Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0033872,Jamal Adams,S,,,,Knee,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0031608,Quandre Diggs,S,,,,Hamstring,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0035141,Phil Haynes,G,,,,Calf,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0034974,Julian Love,S,,,,Hamstring,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0035640,DK Metcalf,WR,,,,Ribs,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0034350,Uchenna Nwosu,LB,,,,Ankle,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0032387,Jarran Reed,DT,,,,Quadricep,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0036413,Darrell Taylor,LB,,,,Shin,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0037079,Tariq Woolen,CB,,,,Chest,,Full Participation in Practice,2023-09-30,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0036885,Tre Brown,CB,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-09-30,3,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0033103,Artie Burns,CB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-30,3,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0038136,Coby Bryant,CB,Toe,,Doubtful,Toe,,Did Not Participate In Practice,2023-09-30,2,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0037821,Charles Cross,T,Toe,,Doubtful,Toe,,Did Not Participate In Practice,2023-09-30,2,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0034495,Evan Brown,C,Quadricep,,Questionable,Quadricep,,Did Not Participate In Practice,2023-09-30,1,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0035644,Noah Fant,TE,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-30,1,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0035678,Dre'Mont Jones,DE,Hip,,Questionable,Hip,,Did Not Participate In Practice,2023-09-30,1,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0034159,Will Dissly,TE,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-09-30,1,0,2025-10-05T19:30:59.527153
2023,4,REG,SEA,00-0039047,Derick Hall,LB,Knee,,Questionable,Knee,,Full Participation in Practice,2023-09-30,1,0,2025-10-05T19:30:59.527153
2023,4,REG,SF,00-0027857,Trent Williams,T,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-27,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SF,00-0036261,Brandon Aiyuk,WR,,,,Shoulder,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SF,00-0037008,Ambry Thomas,CB,,,,Knee,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,SF,00-0036259,Jauan Jennings,WR,Shin,,Doubtful,Shin,,Did Not Participate In Practice,2023-09-29,2,0,2025-10-05T19:30:59.527153
2023,4,REG,SF,00-0036567,Elijah Mitchell,RB,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,SF,00-0035020,Demetrius Flannigan-Fowles,LB,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,SF,00-0034982,Dre Greenlaw,LB,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,SF,00-0035719,Deebo Samuel,WR,Ribs,Knee,Questionable,Ribs,Knee,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,TB,00-0035699,Jamel Dean,CB,Neck,Shoulder,Out,Neck,Shoulder,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,TB,00-0039049,SirVocea Dennis,LB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,TB,00-0039063,Calijah Kancey,DT,Calf,,Out,Calf,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,TB,00-0038827,Derrek Pitts,CB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,TB,00-0034778,Carlton Davis,CB,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,TB,00-0034773,Vita Vea,DT,Pectoral,,Questionable,Pectoral,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,TB,00-0035707,Devin White,LB,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0032764,Derrick Henry,RB,,,,Toe,Not injury related - resting p,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0030564,DeAndre Hopkins,WR,,,,Ankle,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0034828,Harold Landry,LB,,,,Hamstring,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0038589,Josh Whyle,TE,,,,Illness,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0037742,Treylon Burks,WR,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0035413,Luke Gifford,LB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0036992,Elijah Molden,CB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0039034,Peter Skoronski,T,Abdomen,,Out,Abdomen,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0031254,Denico Autry,DE,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,TEN,00-0036181,Teair Tart,DT,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,4,REG,WAS,00-0039151,Emmanuel Forbes,CB,,,,Elbow,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,WAS,00-0036625,Benjamin St-Juste,CB,,,,Neck,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,WAS,00-0031260,Logan Thomas,TE,,,,Concussion,,Full Participation in Practice,2023-09-29,0,0,2025-10-05T19:30:59.527153
2023,4,REG,WAS,00-0038611,Chris Rodriguez,RB,Illness,,Out,Illness,,Did Not Participate In Practice,2023-09-29,3,0,2025-10-05T19:30:59.527153
2023,4,REG,WAS,00-0038100,Percy Butler,S,Foot,,Questionable,Foot,,Full Participation in Practice,2023-09-29,1,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0035961,Krys Barnes,LB,,,,Finger,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0029316,Kelvin Beachum,T,,,,Hand,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0035258,Hjalte Froholdt,C,,,,Neck,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0035343,Jonathan Ledbetter,DE,Finger,,Out,Finger,,Did Not Participate In Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0039007,Garrett Williams,CB,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0034346,Will Hernandez,G,Back,,Questionable,Back,,Did Not Participate In Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0035300,Dennis Daley,T,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0034801,Josh Woods,LB,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,ARI,00-0037299,Keaontay Ingram,RB,Neck,,Questionable,Neck,,Limited Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0038119,Jalyn Armour-Davis,CB,,,,Hamstring,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0036550,Rashod Bateman,WR,,,,Hamstring,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0033894,Marcus Williams,S,,,,Pectoral,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0036940,Odafe Oweh,LB,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0032891,Daryl Worley,S,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0031330,Morgan Moses,T,Shoulder,,Doubtful,Shoulder,,Did Not Participate In Practice,2023-10-06,2,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0032965,Ronnie Stanley,T,Knee,Not injury related - resting player,Questionable,Knee,Not injury related - resting p,Did Not Participate In Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0034975,Justice Hill,RB,Foot,Hamstring,Questionable,Foot,Hamstring,Full Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0033281,Marlon Humphrey,CB,Foot,,Questionable,Foot,,Full Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0038454,Keaton Mitchell,RB,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,BAL,00-0031235,Odell Beckham,WR,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0033072,Leonard Floyd,DE,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0030090,Micah Hyde,S,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0033571,Matt Milano,LB,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0035657,Damien Harris,RB,,,,Neck,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0035689,Dawson Knox,TE,,,,Quadricep,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0030114,Jordan Poyer,S,,,,Knee,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0033884,Tre'Davious White,CB,Achilles,,Out,Achilles,,Did Not Participate In Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0036914,Gregory Rousseau,DE,Foot,,Doubtful,Foot,,Did Not Participate In Practice,2023-10-06,2,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0033096,Shaq Lawson,DE,Toe,,Questionable,,,"
    ",2023-10-07,1,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0037288,Christian Benford,CB,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,BUF,00-0027940,Von Miller,LB,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0028008,Justin Houston,LB,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04,0,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0038493,Claudin Cherelus,LB,,,,Ankle,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0035956,Giovanni Ricci,TE,,,,Shoulder,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0035243,Miles Sanders,RB,,,,Groin,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0031795,DeShawn Williams,DE,,,,Elbow,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0034302,Frankie Luvu,LB,,,,Hip,,Limited Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0033579,Xavier Woods,S,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0034261,Austin Corbett,G,Knee,,Out,Knee,,Full Participation in Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0036438,Stephen Sullivan,TE,Hip,,Out,Hip,,Full Participation in Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,CAR,00-0034356,Donte Jackson,CB,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,CHI,00-0036326,Chase Claypool,WR,not injury related - team decision,,Out,not injury related - team decision,,Did Not Participate In Practice,2023-10-04,3,0,2025-10-05T19:30:59.527153
2023,5,REG,CHI,00-0033784,Eddie Jackson,S,Foot,,Out,Foot,,Did Not Participate In Practice,2023-10-04,3,0,2025-10-05T19:30:59.527153
2023,5,REG,CHI,00-0036292,Jaylon Johnson,CB,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-04,3,0,2025-10-05T19:30:59.527153
2023,5,REG,CHI,00-0036953,Teven Jenkins,T,Calf,,Questionable,Calf,,Full Participation in Practice,2023-10-04,1,0,2025-10-05T19:30:59.527153
2023,5,REG,CHI,00-0038135,Jaquan Brisker,S,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-04,1,0,2025-10-05T19:30:59.527153
2023,5,REG,CIN,00-0034752,Orlando Brown,T,,,,Groin,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,CIN,00-0034970,Irv Smith,TE,,,,Hamstring,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,CIN,00-0036298,Akeem Davis-Gaither,LB,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
2023,5,REG,CIN,00-0033548,Chidobe Awuzie,CB,Back,,Questionable,Back,,Did Not Participate In Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,CIN,00-0033935,Trey Hendrickson,DE,Back,,Questionable,Back,,Did Not Participate In Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,CIN,00-0037753,Cam Taylor-Britt,CB,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,CIN,00-0036410,Tee Higgins,WR,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2023-10-06,1,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0029542,Stephon Gilmore,CB,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0030063,Johnathan Hankins,DT,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0031411,Demarcus Lawrence,DE,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-04,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0036139,Rico Dowdle,RB,,,,Hip,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0035698,Chuma Edoga,T,,,,Knee,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0033877,Malik Hooker,S,,,,Shoulder,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0036358,CeeDee Lamb,WR,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0031402,Zack Martin,G,,,,Not injury related - resting player,Thigh,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0036932,Micah Parsons,LB,,,,Knee,,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0027947,Tyron Smith,T,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-10-06,0,0,2025-10-05T19:30:59.527153
2023,5,REG,DAL,00-0037569,Peyton Hendershot,TE,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-06,3,0,2025-10-05T19:30:59.527153
